method,task_idx,task_name,metric,mean,ci_low,ci_high,n_seeds
AMSC-shuffled,18,C-D6,same_family_recall,0.1464285714285714,0.10704151771799286,0.18581562513914995,7
AMSC-shuffled,18,C-D6,any_same_family,0.4928571428571428,0.39330936538320826,0.5924049203310774,7
AMSC-shuffled,18,C-D6,jaccard_stability,0.10616024187452758,0.09048001019241284,0.12184047355664232,7
AMSC-shuffled,18,C-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,18,C-D6,selection_events_until_first_correct,2.5714285714285716,1.4514285714285715,3.6914285714285717,7
AMSC-shuffled,18,C-D6,steps_until_first_correct,1316.5714285714287,743.1314285714286,1890.0114285714287,7
AMSC-shuffled,19,D-D6,support_size,2.512857142857143,2.155505028922814,2.8702092567914717,7
AMSC-shuffled,19,D-D6,support_fraction,0.13225563909774432,0.1134476331012007,0.15106364509428793,7
AMSC-shuffled,19,D-D6,same_family_precision,0.21738095238095237,0.20328792810178029,0.23147397666012445,7
AMSC-shuffled,19,D-D6,same_family_recall,0.13464285714285715,0.1193920648137135,0.1498936494720008,7
AMSC-shuffled,19,D-D6,any_same_family,0.46714285714285714,0.4199564184130695,0.5143292958726448,7
AMSC-shuffled,19,D-D6,jaccard_stability,0.09747474747474748,0.08153276957801162,0.11341672537148334,7
AMSC-shuffled,19,D-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,19,D-D6,selection_events_until_first_correct,1.8571428571428572,0.9570687861168481,2.7572169281688663,7
AMSC-shuffled,19,D-D6,steps_until_first_correct,950.8571428571429,490.0192184918262,1411.6950672224596,7
AMSC-shuffled,20,A-D7,support_size,3.4214285714285717,2.7803753131106688,4.062481829746474,7
AMSC-shuffled,20,A-D7,support_fraction,0.17107142857142857,0.13901876565553345,0.2031240914873237,7
AMSC-shuffled,20,A-D7,same_family_precision,0.25257142857142856,0.2410484782033507,0.2640943789395064,7
AMSC-shuffled,20,A-D7,same_family_recall,0.17257142857142857,0.13971067183435185,0.2054321853085053,7
AMSC-shuffled,20,A-D7,any_same_family,0.6328571428571428,0.5541411131469667,0.7115731725673189,7
AMSC-shuffled,20,A-D7,jaccard_stability,0.10446528779862112,0.08689717571682155,0.12203339988042068,7
AMSC-shuffled,20,A-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,20,A-D7,selection_events_until_first_correct,2.2857142857142856,0.9526476457196205,3.6187809257089505,7
AMSC-shuffled,20,A-D7,steps_until_first_correct,1170.2857142857142,487.7555946084457,1852.8158339629827,7
AMSC-shuffled,21,B-D7,support_size,2.7371428571428567,2.1938418356087537,3.2804438786769596,7
AMSC-shuffled,21,B-D7,support_fraction,0.13034013605442174,0.10446865883851209,0.1562116132703314,7
AMSC-shuffled,21,B-D7,same_family_precision,0.23547619047619045,0.21741834104925353,0.25353403990312734,7
AMSC-shuffled,21,B-D7,same_family_recall,0.13028571428571428,0.10478879682497014,0.15578263174645843,7
AMSC-shuffled,21,B-D7,any_same_family,0.5257142857142858,0.44050959100794934,0.6109189804206222,7
AMSC-shuffled,21,B-D7,jaccard_stability,0.08140704093085042,0.06156429357330588,0.10124978828839497,7
AMSC-shuffled,21,B-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,21,B-D7,selection_events_until_first_correct,2.0,1.3951308681485997,2.6048691318514003,7
AMSC-shuffled,21,B-D7,steps_until_first_correct,1024.0,714.307004492083,1333.692995507917,7
AMSC-shuffled,22,C-D7,support_size,2.302857142857143,1.8080698619642996,2.7976444237499862,7
AMSC-shuffled,22,C-D7,support_fraction,0.10467532467532469,0.08218499372565001,0.12716565562499937,7
AMSC-shuffled,22,C-D7,same_family_precision,0.2170238095238095,0.19897651568748007,0.23507110336013895,7
AMSC-shuffled,22,C-D7,same_family_recall,0.09714285714285713,0.07797972587471622,0.11630598841099804,7
AMSC-shuffled,22,C-D7,any_same_family,0.4428571428571429,0.36425739731048096,0.5214568884038048,7
AMSC-shuffled,22,C-D7,jaccard_stability,0.056661856661856656,0.0384712115916211,0.07485250173209221,7
AMSC-shuffled,22,C-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,22,C-D7,selection_events_until_first_correct,2.5714285714285716,1.2985316130432252,3.844325529813918,7
AMSC-shuffled,22,C-D7,steps_until_first_correct,1316.5714285714287,664.8481858781313,1968.294671264726,7
AMSC-shuffled,23,D-D7,support_size,3.312857142857143,2.9613372429937073,3.664377042720579,7
AMSC-shuffled,23,D-D7,support_fraction,0.1440372670807453,0.12875379317363939,0.1593207409878512,7
AMSC-shuffled,23,D-D7,same_family_precision,0.21119047619047618,0.19853944783233396,0.2238415045486184,7
AMSC-shuffled,23,D-D7,same_family_recall,0.13914285714285715,0.12763897953571965,0.15064673474999465,7
AMSC-shuffled,23,D-D7,any_same_family,0.5700000000000001,0.5334566923591565,0.6065433076408436,7
AMSC-shuffled,23,D-D7,jaccard_stability,0.09049680478251906,0.07710435458178856,0.10388925498324957,7
AMSC-shuffled,23,D-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,23,D-D7,selection_events_until_first_correct,2.142857142857143,1.3508975479282097,2.934816737786076,7
AMSC-shuffled,23,D-D7,steps_until_first_correct,1097.142857142857,691.6595445392434,1502.6261697464709,7
AMSC-shuffled,24,A-D8,support_size,3.8600000000000003,3.070558881233059,4.6494411187669415,7
AMSC-shuffled,24,A-D8,support_fraction,0.16083333333333336,0.1279399533847108,0.19372671328195593,7
AMSC-shuffled,24,A-D8,same_family_precision,0.2522857142857143,0.2411464484012655,0.2634249801701631,7
AMSC-shuffled,24,A-D8,same_family_recall,0.1611904761904762,0.13272380952380952,0.18965714285714286,7
AMSC-shuffled,24,A-D8,any_same_family,0.6785714285714286,0.6114297872450505,0.7457130698978067,7
AMSC-shuffled,24,A-D8,jaccard_stability,0.1002692353341704,0.07611329693730609,0.1244251737310347,7
AMSC-shuffled,24,A-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,24,A-D8,selection_events_until_first_correct,1.2857142857142858,0.9242358400682602,1.6471927313603114,7
AMSC-shuffled,24,A-D8,steps_until_first_correct,658.2857142857143,473.2087501149492,843.3626784564794,7
AMSC-shuffled,25,B-D8,support_size,3.545714285714286,2.8399605987478864,4.251467972680685,7
AMSC-shuffled,25,B-D8,support_fraction,0.14182857142857141,0.11359842394991544,0.17005871890722737,7
AMSC-shuffled,25,B-D8,same_family_precision,0.24807142857142855,0.2404230765339705,0.2557197806088866,7
AMSC-shuffled,25,B-D8,same_family_recall,0.14595238095238097,0.11740422799922065,0.1745005339055413,7
AMSC-shuffled,25,B-D8,any_same_family,0.6342857142857143,0.5613422658707493,0.7072291627006794,7
AMSC-shuffled,25,B-D8,jaccard_stability,0.09043152614581185,0.07395345478154161,0.10690959751008208,7
AMSC-shuffled,25,B-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,25,B-D8,selection_events_until_first_correct,1.2857142857142858,0.9242358400682602,1.6471927313603114,7
AMSC-shuffled,25,B-D8,steps_until_first_correct,658.2857142857143,473.2087501149492,843.3626784564794,7
AMSC-shuffled,26,C-D8,support_size,3.07,2.512354616863608,3.6276453831363917,7
AMSC-shuffled,26,C-D8,support_fraction,0.11807692307692307,0.09662902372552339,0.13952482242832276,7
AMSC-shuffled,26,C-D8,same_family_precision,0.22290476190476194,0.20845687445185548,0.2373526493576684,7
AMSC-shuffled,26,C-D8,same_family_recall,0.11357142857142855,0.09417433065943648,0.1329685264834206,7
AMSC-shuffled,26,C-D8,any_same_family,0.5471428571428573,0.47334457351331294,0.6209411407724016,7
AMSC-shuffled,26,C-D8,jaccard_stability,0.07323747680890537,0.05890221741857338,0.08757273619923736,7
AMSC-shuffled,26,C-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,26,C-D8,selection_events_until_first_correct,1.7142857142857142,1.1542857142857141,2.274285714285714,7
AMSC-shuffled,26,C-D8,steps_until_first_correct,877.7142857142857,590.9942857142856,1164.4342857142856,7
AMSC-shuffled,27,D-D8,support_size,4.285714285714286,3.92423584006826,4.647192731360311,7
AMSC-shuffled,27,D-D8,support_fraction,0.15873015873015875,0.14534206815067632,0.17211824930964117,7
AMSC-shuffled,27,D-D8,same_family_precision,0.22792857142857142,0.216981383052859,0.23887575980428385,7
AMSC-shuffled,27,D-D8,same_family_recall,0.16238095238095238,0.14999595548357092,0.17476594927833383,7
AMSC-shuffled,27,D-D8,any_same_family,0.7014285714285714,0.6531471740447619,0.749709968812381,7
AMSC-shuffled,27,D-D8,jaccard_stability,0.10170640646831122,0.09613819828376824,0.1072746146528542,7
AMSC-shuffled,27,D-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,27,D-D8,selection_events_until_first_correct,1.5714285714285714,0.7314285714285713,2.4114285714285715,7
AMSC-shuffled,27,D-D8,steps_until_first_correct,804.5714285714286,374.4914285714285,1234.6514285714286,7
